"datetime"	"gprmc_latitude"	"gprmc_longitude"	"sbe37o_temp"	"sbe16pls_salinity"	"pco2cv_CO2"	"sbe37o_oxy"
"2017-01-27T13:32:08"	45.697932	13.708445	NA	NA	NA	NA
"2017-01-27T13:58:08"	NA	NA	8.2376	NA	NA	5.924
"2017-01-27T14:02:09"	45.697883	13.708413	NA	NA	NA	NA
"2017-01-27T14:08:10"	NA	NA	NA	38.2113	NA	NA
"2017-01-27T14:32:04"	45.697895	13.708397	NA	NA	NA	NA
"2017-01-27T14:58:08"	NA	NA	8.1609	NA	NA	5.938
"2017-01-27T15:02:12"	45.69792	13.708393	NA	NA	NA	NA
"2017-01-27T15:08:11"	NA	NA	NA	38.2189	NA	NA
"2017-01-27T15:32:08"	45.697897	13.708427	NA	NA	NA	NA
"2017-01-27T15:58:08"	NA	NA	8.1035	NA	NA	5.944
"2017-01-27T16:02:08"	45.697928	13.708427	NA	NA	NA	NA
"2017-01-27T16:07:09"	NA	NA	NA	38.2116	NA	NA
"2017-01-27T16:32:08"	45.697933	13.708428	NA	NA	NA	NA
"2017-01-27T16:58:08"	NA	NA	8.0758	NA	NA	5.943
"2017-01-27T17:02:04"	45.697917	13.708415	NA	NA	NA	NA
"2017-01-27T17:08:11"	NA	NA	NA	38.2103	NA	NA
"2017-01-27T17:32:12"	45.697953	13.708467	NA	NA	NA	NA
"2017-01-27T17:58:08"	NA	NA	8.051	NA	NA	5.951
"2017-01-27T18:02:08"	45.697918	13.70841	NA	NA	NA	NA
"2017-01-27T18:08:11"	NA	NA	NA	38.2079	NA	NA
"2017-01-27T18:32:08"	45.697925	13.70844	NA	NA	NA	NA
"2017-01-27T18:58:08"	NA	NA	8.0313	NA	NA	5.95
"2017-01-27T19:02:09"	45.697933	13.708383	NA	NA	NA	NA
"2017-01-27T19:08:11"	NA	NA	NA	38.2053	NA	NA
"2017-01-27T19:32:04"	45.697868	13.708365	NA	NA	NA	NA
"2017-01-27T19:58:08"	NA	NA	8.0179	NA	NA	5.958
"2017-01-27T20:02:12"	45.69795	13.70842	NA	NA	NA	NA
"2017-01-27T20:08:11"	NA	NA	NA	38.2086	NA	NA
"2017-01-27T20:32:08"	45.697955	13.708417	NA	NA	NA	NA
"2017-01-27T20:58:08"	NA	NA	8.0016	NA	NA	5.951
"2017-01-27T21:02:09"	45.697955	13.708415	NA	NA	NA	NA
"2017-01-27T21:08:10"	NA	NA	NA	38.2225	NA	NA
"2017-01-27T21:32:09"	45.697955	13.7084	NA	NA	NA	NA
"2017-01-27T21:58:08"	NA	NA	7.9843	NA	NA	5.957
"2017-01-27T22:02:04"	45.697938	13.708408	NA	NA	NA	NA
"2017-01-27T22:08:11"	NA	NA	NA	38.2162	NA	NA
"2017-01-27T22:32:12"	45.697933	13.708405	NA	NA	NA	NA
"2017-01-27T22:58:08"	NA	NA	7.9613	NA	NA	5.961
"2017-01-27T23:02:08"	45.697957	13.708437	NA	NA	NA	NA
"2017-01-27T23:08:11"	NA	NA	NA	38.2238	NA	NA
"2017-01-27T23:32:08"	45.698012	13.70843	NA	NA	NA	NA
"2017-01-27T23:58:08"	NA	NA	7.9321	NA	NA	5.962
"2017-01-28T00:02:08"	45.698003	13.708427	NA	NA	NA	NA
"2017-01-28T00:08:11"	NA	NA	NA	38.2168	NA	NA
"2017-01-28T00:32:05"	45.69794	13.708405	NA	NA	NA	NA
"2017-01-28T00:58:08"	NA	NA	7.9026	NA	NA	5.96
"2017-01-28T01:02:12"	45.697968	13.70846	NA	NA	NA	NA
"2017-01-28T01:08:11"	NA	NA	NA	38.2201	NA	NA
"2017-01-28T01:32:08"	45.697867	13.70841	NA	NA	NA	NA
"2017-01-28T01:58:08"	NA	NA	7.8759	NA	NA	5.966
"2017-01-28T02:02:08"	45.697932	13.708443	NA	NA	NA	NA
"2017-01-28T02:08:11"	NA	NA	NA	38.225	NA	NA
"2017-01-28T02:32:09"	45.69802	13.708472	NA	NA	NA	NA
"2017-01-28T02:58:08"	NA	NA	7.8597	NA	NA	5.966
"2017-01-28T03:02:04"	45.698013	13.708425	NA	NA	NA	NA
"2017-01-28T03:08:11"	NA	NA	NA	38.2258	NA	NA
"2017-01-28T03:32:12"	45.69798	13.708417	NA	NA	NA	NA
"2017-01-28T03:58:08"	NA	NA	7.8457	NA	NA	5.967
"2017-01-28T04:02:08"	45.697953	13.708493	NA	NA	NA	NA
"2017-01-28T04:08:11"	NA	NA	NA	38.2186	NA	NA
"2017-01-28T04:32:08"	45.697925	13.708392	NA	NA	NA	NA
"2017-01-28T04:58:08"	NA	NA	7.8254	NA	NA	5.971
"2017-01-28T05:02:08"	45.697922	13.70843	NA	NA	NA	NA
"2017-01-28T05:08:11"	NA	NA	NA	38.2246	NA	NA
"2017-01-28T05:32:04"	45.697947	13.708423	NA	NA	NA	NA
"2017-01-28T05:58:08"	NA	NA	7.8051	NA	NA	5.968
"2017-01-28T06:02:12"	45.697968	13.708388	NA	NA	NA	NA
"2017-01-28T06:08:10"	NA	NA	NA	38.2279	NA	NA
"2017-01-28T06:32:08"	45.697927	13.70839	NA	NA	NA	NA
"2017-01-28T06:58:08"	NA	NA	7.8008	NA	NA	5.971
"2017-01-28T07:02:09"	45.697922	13.708403	NA	NA	NA	NA
"2017-01-28T07:08:11"	NA	NA	NA	38.2282	NA	NA
"2017-01-28T07:32:08"	45.69797	13.708373	NA	NA	NA	NA
"2017-01-28T07:58:08"	NA	NA	7.7862	NA	NA	5.961
"2017-01-28T08:02:04"	45.697982	13.708462	NA	NA	NA	NA
"2017-01-28T08:08:11"	NA	NA	NA	38.229	NA	NA
"2017-01-28T08:32:12"	45.697973	13.708455	NA	NA	NA	NA
"2017-01-28T08:58:08"	NA	NA	7.7917	NA	NA	5.968
"2017-01-28T09:02:08"	45.697988	13.70843	NA	NA	NA	NA
"2017-01-28T09:08:10"	NA	NA	NA	38.23	NA	NA
"2017-01-28T09:32:08"	45.698017	13.708423	NA	NA	NA	NA
"2017-01-28T09:58:08"	NA	NA	7.8198	NA	NA	5.97
"2017-01-28T10:02:08"	45.69796	13.708432	NA	NA	NA	NA
"2017-01-28T10:08:11"	NA	NA	NA	38.2284	NA	NA
"2017-01-28T10:32:05"	45.697962	13.708478	NA	NA	NA	NA
"2017-01-28T10:58:08"	NA	NA	7.8435	NA	NA	5.957
"2017-01-28T11:02:12"	45.69795	13.70843	NA	NA	NA	NA
"2017-01-28T11:08:11"	NA	NA	NA	38.2298	NA	NA
"2017-01-28T11:32:08"	45.697965	13.708415	NA	NA	NA	NA
"2017-01-28T11:58:08"	NA	NA	7.9486	NA	NA	5.953
"2017-01-28T12:02:08"	45.697943	13.708433	NA	NA	NA	NA
"2017-01-28T12:08:10"	NA	NA	NA	38.2259	NA	NA
"2017-01-28T12:32:08"	45.697983	13.708408	NA	NA	NA	NA
"2017-01-28T12:58:08"	NA	NA	7.9304	NA	NA	5.94
"2017-01-28T13:02:04"	45.697955	13.708412	NA	NA	NA	NA
"2017-01-28T13:08:11"	NA	NA	NA	38.2377	NA	NA
"2017-01-28T13:32:12"	45.697945	13.70845	NA	NA	NA	NA
"2017-01-28T13:58:08"	NA	NA	8.1024	NA	NA	5.92
"2017-01-28T14:02:09"	45.6979	13.708433	NA	NA	NA	NA
"2017-01-28T14:08:10"	NA	NA	NA	38.2324	NA	NA
"2017-01-28T14:32:08"	45.697862	13.708398	NA	NA	NA	NA
"2017-01-28T14:58:08"	NA	NA	7.9461	NA	NA	5.929
"2017-01-28T15:02:08"	45.697965	13.70844	NA	NA	NA	NA
"2017-01-28T15:08:10"	NA	NA	NA	38.2327	NA	NA
"2017-01-28T15:32:04"	45.6979	13.708397	NA	NA	NA	NA
"2017-01-28T15:58:08"	NA	NA	7.8753	NA	NA	5.945
"2017-01-28T16:02:12"	45.69792	13.708437	NA	NA	NA	NA
"2017-01-28T16:08:10"	NA	NA	NA	38.2298	NA	NA
"2017-01-28T16:32:08"	45.697892	13.708443	NA	NA	NA	NA
"2017-01-28T16:58:08"	NA	NA	7.8519	NA	NA	5.943
"2017-01-28T17:02:09"	45.697882	13.708448	NA	NA	NA	NA
"2017-01-28T17:08:11"	NA	NA	NA	38.2292	NA	NA
"2017-01-28T17:32:08"	45.697895	13.708475	NA	NA	NA	NA
"2017-01-28T17:58:07"	NA	NA	7.8445	NA	NA	5.943
"2017-01-28T18:02:05"	45.697912	13.708427	NA	NA	NA	NA
"2017-01-28T18:08:11"	NA	NA	NA	38.2303	NA	NA
"2017-01-28T18:32:12"	45.69794	13.70845	NA	NA	NA	NA
"2017-01-28T18:58:08"	NA	NA	7.8168	NA	NA	5.951
"2017-01-28T19:02:08"	45.697878	13.708413	NA	NA	NA	NA
"2017-01-28T19:08:11"	NA	NA	NA	38.2249	NA	NA
"2017-01-28T19:32:08"	45.69782	13.708405	NA	NA	NA	NA
"2017-01-28T19:58:08"	NA	NA	7.8245	NA	NA	5.945
"2017-01-28T20:02:08"	45.697845	13.708433	NA	NA	NA	NA
"2017-01-28T20:08:10"	NA	NA	NA	38.2249	NA	NA
"2017-01-28T20:32:04"	45.697917	13.708428	NA	NA	NA	NA
"2017-01-28T20:58:08"	NA	NA	7.7977	NA	NA	5.946
"2017-01-28T21:02:12"	45.697953	13.708438	NA	NA	NA	NA
"2017-01-28T21:08:10"	NA	NA	NA	38.2287	NA	NA
"2017-01-28T21:32:08"	45.697917	13.70843	NA	NA	NA	NA
"2017-01-28T21:58:08"	NA	NA	7.7862	NA	NA	5.952
"2017-01-28T22:02:08"	45.697903	13.70844	NA	NA	NA	NA
"2017-01-28T22:08:11"	NA	NA	NA	38.229	NA	NA
"2017-01-28T22:32:08"	45.697903	13.708463	NA	NA	NA	NA
"2017-01-28T22:58:07"	NA	NA	7.7558	NA	NA	5.947
"2017-01-28T23:02:04"	45.697947	13.708447	NA	NA	NA	NA
"2017-01-28T23:08:11"	NA	NA	NA	38.2305	NA	NA
"2017-01-28T23:32:12"	45.697947	13.708442	NA	NA	NA	NA
"2017-01-28T23:58:08"	NA	NA	7.7841	NA	NA	5.944
"2017-01-29T00:02:08"	45.697908	13.708423	NA	NA	NA	NA
"2017-01-29T00:08:11"	NA	NA	NA	38.2323	NA	NA
"2017-01-29T00:32:08"	45.697918	13.708403	NA	NA	NA	NA
"2017-01-29T00:58:08"	NA	NA	7.8	NA	NA	5.936
"2017-01-29T01:02:08"	45.697898	13.708448	NA	NA	NA	NA
"2017-01-29T01:08:11"	NA	NA	NA	38.2342	NA	NA
"2017-01-29T01:32:08"	45.697842	13.708445	NA	NA	NA	NA
"2017-01-29T01:58:08"	NA	NA	7.8166	NA	NA	5.94
"2017-01-29T02:02:05"	45.697907	13.708452	NA	NA	NA	NA
"2017-01-29T02:08:10"	NA	NA	NA	38.2399	NA	NA
"2017-01-29T02:32:12"	45.697973	13.708452	NA	NA	NA	NA
"2017-01-29T02:58:08"	NA	NA	7.8213	NA	NA	5.934
"2017-01-29T03:02:08"	45.697892	13.708442	NA	NA	NA	NA
"2017-01-29T03:08:11"	NA	NA	NA	38.2409	NA	NA
"2017-01-29T03:32:08"	45.697922	13.708438	NA	NA	NA	NA
"2017-01-29T03:58:08"	NA	NA	7.8272	NA	NA	5.933
"2017-01-29T04:02:09"	45.697885	13.708392	NA	NA	NA	NA
"2017-01-29T04:08:11"	NA	NA	NA	38.2413	NA	NA
"2017-01-29T04:32:04"	45.697892	13.708423	NA	NA	NA	NA
"2017-01-29T04:58:08"	NA	NA	7.8267	NA	NA	5.93
"2017-01-29T05:02:13"	45.69789	13.708437	NA	NA	NA	NA
"2017-01-29T05:08:11"	NA	NA	NA	38.242	NA	NA
"2017-01-29T05:32:09"	45.69786	13.708458	NA	NA	NA	NA
"2017-01-29T05:58:08"	NA	NA	7.798	NA	NA	5.931
"2017-01-29T06:02:08"	45.697883	13.708408	NA	NA	NA	NA
"2017-01-29T06:08:11"	NA	NA	NA	38.2423	NA	NA
"2017-01-29T06:32:09"	45.697888	13.7084	NA	NA	NA	NA
"2017-01-29T06:58:08"	NA	NA	7.8248	NA	NA	5.928
"2017-01-29T07:02:04"	45.697882	13.708398	NA	NA	NA	NA
"2017-01-29T07:08:10"	NA	NA	NA	38.2418	NA	NA
"2017-01-29T07:32:12"	45.697957	13.708408	NA	NA	NA	NA
"2017-01-29T07:58:08"	NA	NA	7.8516	NA	NA	5.925
"2017-01-29T08:02:08"	45.697928	13.708448	NA	NA	NA	NA
"2017-01-29T08:08:11"	NA	NA	NA	38.2416	NA	NA
"2017-01-29T08:32:09"	45.697943	13.708467	NA	NA	NA	NA
"2017-01-29T08:58:07"	NA	NA	7.8715	NA	NA	5.921
"2017-01-29T09:02:09"	45.697942	13.70845	NA	NA	NA	NA
"2017-01-29T09:08:10"	NA	NA	NA	38.2428	NA	NA
"2017-01-29T09:32:04"	45.697977	13.708457	NA	NA	NA	NA
"2017-01-29T09:58:08"	NA	NA	7.9227	NA	NA	5.912
"2017-01-29T10:02:12"	45.697943	13.708442	NA	NA	NA	NA
"2017-01-29T10:08:11"	NA	NA	NA	38.2434	NA	NA
"2017-01-29T10:32:09"	45.697988	13.708425	NA	NA	NA	NA
"2017-01-29T10:58:08"	NA	NA	7.9988	NA	NA	5.902
"2017-01-29T11:02:08"	45.697892	13.708453	NA	NA	NA	NA
"2017-01-29T11:08:11"	NA	NA	NA	38.2445	NA	NA
"2017-01-29T11:32:08"	45.697902	13.708437	NA	NA	NA	NA
"2017-01-29T11:58:08"	NA	NA	8.1119	NA	NA	5.884
"2017-01-29T12:02:04"	45.697918	13.708432	NA	NA	NA	NA
"2017-01-29T12:08:11"	NA	NA	NA	38.2443	NA	NA
"2017-01-29T12:32:12"	45.697955	13.708427	NA	NA	NA	NA
"2017-01-29T12:58:08"	NA	NA	7.9512	NA	NA	5.904
"2017-01-29T13:02:09"	45.697893	13.708418	NA	NA	NA	NA
"2017-01-29T13:08:11"	NA	NA	NA	38.2415	NA	NA
"2017-01-29T13:32:08"	45.697897	13.708425	NA	NA	NA	NA
"2017-01-29T13:58:08"	NA	NA	7.9705	NA	NA	5.891
"2017-01-29T14:02:08"	45.697835	13.70842	NA	NA	NA	NA
"2017-01-29T14:08:11"	NA	NA	NA	38.2289	NA	NA
"2017-01-29T14:32:04"	45.697893	13.708408	NA	NA	NA	NA
"2017-01-29T14:58:08"	NA	NA	7.9471	NA	NA	5.898
"2017-01-29T15:02:12"	45.697953	13.708463	NA	NA	NA	NA
"2017-01-29T15:08:11"	NA	NA	NA	38.2271	NA	NA
"2017-01-29T15:32:08"	45.697903	13.70844	NA	NA	NA	NA
"2017-01-29T15:58:08"	NA	NA	7.9823	NA	NA	5.895
"2017-01-29T16:02:08"	45.697875	13.708443	NA	NA	NA	NA
"2017-01-29T16:08:11"	NA	NA	NA	38.2288	NA	NA
"2017-01-29T16:32:08"	45.69786	13.708457	NA	NA	NA	NA
"2017-01-29T16:58:08"	NA	NA	7.9965	NA	NA	5.891
"2017-01-29T17:02:04"	45.69789	13.708472	NA	NA	NA	NA
"2017-01-29T17:08:10"	NA	NA	NA	38.2282	NA	NA
"2017-01-29T17:32:12"	45.697855	13.708502	NA	NA	NA	NA
"2017-01-29T17:58:08"	NA	NA	7.9557	NA	NA	5.891
"2017-01-29T18:02:08"	45.697913	13.70843	NA	NA	NA	NA
"2017-01-29T18:08:11"	NA	NA	NA	38.2288	NA	NA
"2017-01-29T18:32:08"	45.697897	13.708432	NA	NA	NA	NA
"2017-01-29T18:58:08"	NA	NA	7.9295	NA	NA	5.896
"2017-01-29T19:02:09"	45.697885	13.70843	NA	NA	NA	NA
"2017-01-29T19:08:11"	NA	NA	NA	38.2297	NA	NA
"2017-01-29T19:32:04"	45.697867	13.708437	NA	NA	NA	NA
"2017-01-29T19:58:08"	NA	NA	7.8806	NA	NA	5.901
"2017-01-29T20:02:12"	45.697905	13.708437	NA	NA	NA	NA
"2017-01-29T20:08:11"	NA	NA	NA	38.2299	NA	NA
"2017-01-29T20:32:08"	45.697902	13.708448	NA	NA	NA	NA
"2017-01-29T20:58:07"	NA	NA	7.852	NA	NA	5.897
"2017-01-29T21:02:08"	45.697938	13.70843	NA	NA	NA	NA
"2017-01-29T21:08:10"	NA	NA	NA	38.2293	NA	NA
"2017-01-29T21:32:08"	45.697923	13.70844	NA	NA	NA	NA
"2017-01-29T21:58:08"	NA	NA	7.8117	NA	NA	5.899
"2017-01-29T22:02:05"	45.697923	13.708457	NA	NA	NA	NA
"2017-01-29T22:08:11"	NA	NA	NA	38.2299	NA	NA
"2017-01-29T22:32:12"	45.69792	13.70845	NA	NA	NA	NA
"2017-01-29T22:58:08"	NA	NA	7.7725	NA	NA	5.907
"2017-01-29T23:02:08"	45.69793	13.708443	NA	NA	NA	NA
"2017-01-29T23:08:10"	NA	NA	NA	38.2321	NA	NA
"2017-01-29T23:32:08"	45.697933	13.708445	NA	NA	NA	NA
"2017-01-29T23:58:07"	NA	NA	7.7392	NA	NA	5.915
"2017-01-30T00:02:08"	45.697938	13.708392	NA	NA	NA	NA
"2017-01-30T00:08:11"	NA	NA	NA	38.2324	NA	NA
"2017-01-30T00:32:04"	45.697898	13.708435	NA	NA	NA	NA
"2017-01-30T00:58:08"	NA	NA	7.7192	NA	NA	5.907
"2017-01-30T01:02:12"	45.697893	13.708445	NA	NA	NA	NA
"2017-01-30T01:08:11"	NA	NA	NA	38.234	NA	NA
"2017-01-30T01:32:08"	45.69783	13.708417	NA	NA	NA	NA
"2017-01-30T01:58:08"	NA	NA	7.7199	NA	NA	5.911
"2017-01-30T02:02:09"	45.697905	13.708447	NA	NA	NA	NA
"2017-01-30T02:08:10"	NA	NA	NA	38.2339	NA	NA
"2017-01-30T02:32:08"	45.697882	13.708485	NA	NA	NA	NA
"2017-01-30T02:58:08"	NA	NA	7.7278	NA	NA	5.904
"2017-01-30T03:02:05"	45.697877	13.708447	NA	NA	NA	NA
"2017-01-30T03:08:11"	NA	NA	NA	38.2358	NA	NA
"2017-01-30T03:32:12"	45.697897	13.708422	NA	NA	NA	NA
"2017-01-30T03:58:08"	NA	NA	7.708	NA	NA	5.909
"2017-01-30T04:02:08"	45.697867	13.708405	NA	NA	NA	NA
"2017-01-30T04:08:11"	NA	NA	NA	38.2369	NA	NA
"2017-01-30T04:32:08"	45.697882	13.708422	NA	NA	NA	NA
"2017-01-30T04:58:08"	NA	NA	7.6984	NA	NA	5.904
"2017-01-30T05:02:08"	45.697877	13.708423	NA	NA	NA	NA
"2017-01-30T05:08:11"	NA	NA	NA	38.2385	NA	NA
"2017-01-30T05:32:04"	45.69787	13.708393	NA	NA	NA	NA
"2017-01-30T05:58:08"	NA	NA	7.7029	NA	NA	5.903
"2017-01-30T06:02:12"	45.697885	13.708403	NA	NA	NA	NA
"2017-01-30T06:08:11"	NA	NA	NA	38.2412	NA	NA
"2017-01-30T06:32:08"	45.697903	13.708402	NA	NA	NA	NA
"2017-01-30T06:58:08"	NA	NA	7.6941	NA	NA	5.906
"2017-01-30T07:02:08"	45.697872	13.70839	NA	NA	NA	NA
"2017-01-30T07:08:10"	NA	NA	NA	38.2413	NA	NA
"2017-01-30T07:32:08"	45.697925	13.708423	NA	NA	NA	NA
"2017-01-30T07:58:08"	NA	NA	7.7005	NA	NA	5.907
"2017-01-30T08:02:04"	45.697975	13.70846	NA	NA	NA	NA
"2017-01-30T08:08:10"	NA	NA	NA	38.2419	NA	NA
"2017-01-30T08:32:12"	45.697862	13.708465	NA	NA	NA	NA
"2017-01-30T08:58:08"	NA	NA	7.7076	NA	NA	5.901
"2017-01-30T09:02:08"	45.697967	13.708432	NA	NA	NA	NA
"2017-01-30T09:07:09"	NA	NA	NA	38.2412	NA	NA
"2017-01-30T09:32:09"	45.697957	13.70843	NA	NA	NA	NA
"2017-01-30T09:58:08"	NA	NA	7.7368	NA	NA	5.896
"2017-01-30T10:02:08"	45.69792	13.708402	NA	NA	NA	NA
"2017-01-30T10:08:11"	NA	NA	NA	38.2409	NA	NA
"2017-01-30T10:32:04"	45.697943	13.708423	NA	NA	NA	NA
"2017-01-30T10:58:08"	NA	NA	7.7742	NA	NA	5.883
"2017-01-30T11:02:12"	45.697912	13.708433	NA	NA	NA	NA
"2017-01-30T11:08:10"	NA	NA	NA	38.2379	NA	NA
"2017-01-30T11:32:08"	45.697865	13.70841	NA	NA	NA	NA
"2017-01-30T11:58:08"	NA	NA	7.8931	NA	NA	5.869
"2017-01-30T12:02:08"	45.697865	13.708398	NA	NA	NA	NA
"2017-01-30T12:08:10"	NA	NA	NA	38.238	NA	NA
"2017-01-30T12:32:08"	45.697978	13.708368	NA	NA	NA	NA
"2017-01-30T12:58:08"	NA	NA	7.8784	NA	NA	5.871
"2017-01-30T13:02:04"	45.697907	13.708448	NA	NA	NA	NA
"2017-01-30T13:08:11"	NA	NA	NA	38.2307	NA	NA
"2017-01-30T13:32:12"	45.697928	13.708458	NA	NA	NA	NA
"2017-01-30T13:58:08"	NA	NA	7.9678	NA	NA	5.86
"2017-01-30T14:02:09"	45.697835	13.70843	NA	NA	NA	NA
"2017-01-30T14:08:11"	NA	NA	NA	38.2288	NA	NA
"2017-01-30T14:32:08"	45.697833	13.708417	NA	NA	NA	NA
"2017-01-30T14:58:08"	NA	NA	7.959	NA	NA	5.854
"2017-01-30T15:02:08"	45.697877	13.708425	NA	NA	NA	NA
"2017-01-30T15:08:11"	NA	NA	NA	38.2287	NA	NA
"2017-01-30T15:32:04"	45.69785	13.708422	NA	NA	NA	NA
"2017-01-30T15:58:08"	NA	NA	7.9178	NA	NA	5.859
"2017-01-30T16:02:13"	45.697843	13.708445	NA	NA	NA	NA
"2017-01-30T16:08:11"	NA	NA	NA	38.236	NA	NA
"2017-01-30T16:32:09"	45.697863	13.708463	NA	NA	NA	NA
"2017-01-30T16:58:08"	NA	NA	7.9217	NA	NA	5.863
"2017-01-30T17:02:08"	45.697822	13.708473	NA	NA	NA	NA
"2017-01-30T17:08:10"	NA	NA	NA	38.2303	NA	NA
"2017-01-30T17:32:08"	45.697888	13.708457	NA	NA	NA	NA
"2017-01-30T17:58:08"	NA	NA	7.88	NA	NA	5.868
"2017-01-30T18:02:04"	45.69791	13.708417	NA	NA	NA	NA
"2017-01-30T18:08:11"	NA	NA	NA	38.2455	NA	NA
"2017-01-30T18:32:12"	45.69789	13.70844	NA	NA	NA	NA
"2017-01-30T18:58:08"	NA	NA	7.831	NA	NA	5.867
"2017-01-30T19:02:09"	45.697907	13.70843	NA	NA	NA	NA
"2017-01-30T19:08:11"	NA	NA	NA	38.2439	NA	NA
"2017-01-30T19:32:08"	45.697878	13.70844	NA	NA	NA	NA
"2017-01-30T19:58:08"	NA	NA	7.8152	NA	NA	5.874
"2017-01-30T20:02:08"	45.697867	13.708455	NA	NA	NA	NA
"2017-01-30T20:08:11"	NA	NA	NA	38.2443	NA	NA
"2017-01-30T20:32:04"	45.697907	13.708428	NA	NA	NA	NA
"2017-01-30T20:58:08"	NA	NA	7.802	NA	NA	5.876
"2017-01-30T21:02:12"	45.697902	13.708442	NA	NA	NA	NA
"2017-01-30T21:08:11"	NA	NA	NA	38.2437	NA	NA
"2017-01-30T21:32:08"	45.697942	13.708465	NA	NA	NA	NA
"2017-01-30T21:58:08"	NA	NA	7.7883	NA	NA	5.872
"2017-01-30T22:02:08"	45.697907	13.708422	NA	NA	NA	NA
"2017-01-30T22:08:11"	NA	NA	NA	38.2427	NA	NA
"2017-01-30T22:32:09"	45.697923	13.708462	NA	NA	NA	NA
"2017-01-30T22:58:08"	NA	NA	7.7859	NA	NA	5.878
"2017-01-30T23:02:04"	45.697953	13.708442	NA	NA	NA	NA
"2017-01-30T23:08:10"	NA	NA	NA	38.2412	NA	NA
"2017-01-30T23:32:12"	45.697945	13.70845	NA	NA	NA	NA
"2017-01-30T23:58:07"	NA	NA	7.784	NA	NA	5.873
"2017-01-31T00:02:08"	45.697867	13.708427	NA	NA	NA	NA
"2017-01-31T00:08:11"	NA	NA	NA	38.2449	NA	NA
"2017-01-31T00:32:08"	45.697878	13.708443	NA	NA	NA	NA
"2017-01-31T00:58:08"	NA	NA	7.7632	NA	NA	5.87
"2017-01-31T01:02:08"	45.697888	13.708447	NA	NA	NA	NA
"2017-01-31T01:08:10"	NA	NA	NA	38.2429	NA	NA
"2017-01-31T01:32:05"	45.697827	13.708438	NA	NA	NA	NA
"2017-01-31T01:58:08"	NA	NA	7.7843	NA	NA	5.871
"2017-01-31T02:02:12"	45.697888	13.708473	NA	NA	NA	NA
"2017-01-31T02:08:11"	NA	NA	NA	38.2422	NA	NA
"2017-01-31T02:32:08"	45.697875	13.708497	NA	NA	NA	NA
"2017-01-31T02:58:08"	NA	NA	7.7835	NA	NA	5.87
"2017-01-31T03:02:08"	45.697877	13.708417	NA	NA	NA	NA
"2017-01-31T03:08:11"	NA	NA	NA	38.2427	NA	NA
"2017-01-31T03:32:08"	45.69787	13.708425	NA	NA	NA	NA
"2017-01-31T03:58:08"	NA	NA	7.7686	NA	NA	5.865
"2017-01-31T04:02:04"	45.697915	13.708435	NA	NA	NA	NA
"2017-01-31T04:08:11"	NA	NA	NA	38.2429	NA	NA
"2017-01-31T04:32:12"	45.697877	13.708442	NA	NA	NA	NA
"2017-01-31T04:58:08"	NA	NA	7.7328	NA	NA	5.87
"2017-01-31T05:02:08"	45.697878	13.708447	NA	NA	NA	NA
"2017-01-31T05:08:11"	NA	NA	NA	38.2423	NA	NA
"2017-01-31T05:32:08"	45.697835	13.708412	NA	NA	NA	NA
"2017-01-31T05:58:08"	NA	NA	7.6934	NA	NA	5.882
"2017-01-31T06:02:08"	45.69789	13.708403	NA	NA	NA	NA
"2017-01-31T06:08:10"	NA	NA	NA	38.2414	NA	NA
"2017-01-31T06:32:04"	45.697895	13.708403	NA	NA	NA	NA
"2017-01-31T06:58:08"	NA	NA	7.6857	NA	NA	5.882
"2017-01-31T07:02:12"	45.697913	13.708412	NA	NA	NA	NA
"2017-01-31T07:08:11"	NA	NA	NA	38.2363	NA	NA
"2017-01-31T07:32:08"	45.697947	13.70843	NA	NA	NA	NA
"2017-01-31T07:58:08"	NA	NA	7.6863	NA	NA	5.881
"2017-01-31T08:02:09"	45.697813	13.708457	NA	NA	NA	NA
"2017-01-31T08:08:10"	NA	NA	NA	38.2318	NA	NA
"2017-01-31T08:32:08"	45.697933	13.70841	NA	NA	NA	NA
"2017-01-31T08:58:08"	NA	NA	7.6618	NA	NA	5.883
"2017-01-31T09:02:04"	45.697935	13.708438	NA	NA	NA	NA
"2017-01-31T09:08:10"	NA	NA	NA	38.2351	NA	NA
"2017-01-31T09:32:12"	45.697957	13.708423	NA	NA	NA	NA
"2017-01-31T09:58:07"	NA	NA	7.5418	NA	NA	5.898
"2017-01-31T10:02:09"	45.697963	13.708412	NA	NA	NA	NA
"2017-01-31T10:08:11"	NA	NA	NA	38.2361	NA	NA
"2017-01-31T10:32:08"	45.6979	13.708433	NA	NA	NA	NA
"2017-01-31T10:58:08"	NA	NA	7.5797	NA	NA	5.896
"2017-01-31T11:02:08"	45.697872	13.708418	NA	NA	NA	NA
"2017-01-31T11:08:10"	NA	NA	NA	38.2362	NA	NA
"2017-01-31T11:32:04"	45.697905	13.70843	NA	NA	NA	NA
"2017-01-31T11:58:08"	NA	NA	7.291	NA	NA	5.934
"2017-01-31T12:02:13"	45.697933	13.70841	NA	NA	NA	NA
"2017-01-31T12:08:11"	NA	NA	NA	38.2365	NA	NA
"2017-01-31T12:32:08"	45.697868	13.708362	NA	NA	NA	NA
"2017-01-31T12:58:08"	NA	NA	7.3059	NA	NA	5.934
"2017-01-31T13:02:08"	45.69791	13.708428	NA	NA	NA	NA
"2017-01-31T13:08:11"	NA	NA	NA	38.237	NA	NA
